Method: POST, Status: 200, Path: /users/process-register, Date: 11/25/2023, Time: 5:20:45 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:28:27 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:28:28 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:28:28 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:28:28 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:28:28 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:28:28 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:28:31 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:28:31 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:28:32 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:28:32 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:28:32 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:28:34 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:28:34 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:28:35 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:28:35 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:28:35 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:29:50 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:29:51 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:29:51 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:29:52 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:29:52 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:29:52 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:29:52 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:29:52 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:29:52 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:29:52 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:29:56 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:29:56 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:29:56 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:29:56 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:29:56 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:29:59 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:29:59 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:30:00 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:30:00 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:30:00 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:32:49 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:32:50 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:32:50 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:32:50 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:32:50 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:32:50 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:32:50 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:32:51 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:32:51 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:32:51 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:32:54 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:32:54 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:32:54 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:32:54 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:32:54 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:32:57 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:32:57 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:32:57 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:32:58 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:32:58 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:33:23 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:33:24 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:33:24 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:33:24 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:33:25 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:33:25 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:33:25 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:33:25 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:33:25 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:33:25 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:33:28 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:33:28 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:33:29 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:33:29 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:33:29 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:33:32 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:33:32 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:33:33 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:33:33 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:33:33 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:34:23 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:34:24 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:34:24 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:34:24 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:34:24 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:34:24 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:34:25 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:34:25 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:34:25 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:34:25 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:34:29 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:34:30 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:34:30 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:34:30 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:34:30 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:34:32 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:34:33 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:34:33 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:34:33 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:34:33 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:36:54 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:36:54 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:36:55 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:36:55 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:36:55 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:36:55 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:36:56 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:36:56 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:36:56 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:36:56 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:36:59 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:36:59 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:36:59 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:37:00 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:37:00 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:37:02 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:37:03 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:37:03 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:37:03 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:37:03 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:38:30 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:38:31 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:38:31 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:38:31 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:38:31 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:38:32 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:38:32 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:38:32 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:38:32 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:38:32 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:38:35 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:38:35 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:38:36 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:38:36 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:38:36 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:38:38 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:38:38 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:38:39 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:38:39 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:38:39 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:39:54 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:39:55 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:39:55 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:39:55 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:39:55 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:39:56 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:39:56 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:39:56 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:39:56 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:39:56 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:39:59 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:39:59 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:40:00 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:40:00 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:40:00 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:40:02 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:40:02 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:40:03 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:40:03 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:40:03 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:40:20 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:40:21 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:40:21 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:40:22 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:40:22 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:40:22 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:40:22 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:40:22 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:40:22 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:40:23 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:40:25 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:40:25 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:40:26 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:40:26 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:40:26 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:40:28 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:40:29 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:40:29 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:40:29 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:40:29 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:41:22 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 9:41:22 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 9:41:23 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:41:23 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:41:23 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 9:41:23 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 9:41:23 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 9:41:23 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 9:41:23 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 9:41:24 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 9:41:26 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:41:26 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:41:26 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 9:41:26 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 9:41:26 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 9:41:29 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 9:41:29 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 9:41:29 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 9:41:30 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 9:41:30 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:27:53 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:28:14 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:28:40 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:29:41 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:29:47 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:33:50 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:36:30 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:36:30 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 10:36:30 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:36:30 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:36:31 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:36:31 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 10:36:31 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 10:36:31 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:36:31 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 10:36:31 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 10:36:31 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:36:31 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:36:31 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 10:36:31 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 10:36:31 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 10:36:32 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 10:36:32 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:36:32 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:36:32 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 10:36:32 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:37:10 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:37:10 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 10:37:11 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:37:11 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:37:11 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:37:11 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 10:37:11 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 10:37:11 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:37:11 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 10:37:11 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 10:37:12 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:37:12 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:37:12 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 10:37:12 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 10:37:12 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 10:37:12 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 10:37:12 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:37:12 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:37:13 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 10:37:13 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:38:31 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:38:31 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 10:38:31 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:38:31 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:38:32 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:38:32 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 10:38:32 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 10:38:32 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:38:32 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 10:38:32 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:38:33 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:38:33 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 10:38:33 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:38:46 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:38:47 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 10:38:47 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:38:47 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:38:47 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:38:47 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 10:38:47 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 10:38:47 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:38:48 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 10:38:48 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:38:49 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:38:49 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 10:38:49 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:39:02 PM
Method: GET, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:39:02 PM
Method: PUT, Status: 200, Path: /categories/smartphone, Date: 11/29/2023, Time: 10:39:02 PM
Method: GET, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:39:03 PM
Method: POST, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:39:03 PM
Method: GET, Status: 200, Path: /products, Date: 11/29/2023, Time: 10:39:03 PM
Method: PUT, Status: 200, Path: /products/iphone, Date: 11/29/2023, Time: 10:39:03 PM
Method: DELETE, Status: 200, Path: /products/samsung, Date: 11/29/2023, Time: 10:39:03 PM
Method: DELETE, Status: 200, Path: /categories/desktop, Date: 11/29/2023, Time: 10:39:03 PM
Method: POST, Status: 200, Path: /users/register, Date: 11/29/2023, Time: 10:39:03 PM
Method: POST, Status: 200, Path: /users/activate, Date: 11/29/2023, Time: 10:39:03 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:39:03 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:39:04 PM
Method: POST, Status: 200, Path: /auth/logout, Date: 11/29/2023, Time: 10:39:04 PM
Method: POST, Status: 200, Path: /users/forgot-password, Date: 11/29/2023, Time: 10:39:04 PM
Method: POST, Status: 200, Path: /users/reset-password, Date: 11/29/2023, Time: 10:39:04 PM
Method: POST, Status: 200, Path: /users/, Date: 11/29/2023, Time: 10:39:04 PM
Method: POST, Status: 200, Path: /auth/login, Date: 11/29/2023, Time: 10:39:04 PM
Method: DELETE, Status: 200, Path: /users/mohammed, Date: 11/29/2023, Time: 10:39:04 PM
Method: DELETE, Status: 200, Path: /users/ahmad, Date: 11/29/2023, Time: 10:39:05 PM
Method: POST, Status: 200, Path: /categories, Date: 11/29/2023, Time: 10:39:30 PM
